url	ns	type	id	name	description	code	graphdl	predicate	object	preposition	complement	confidence	occupations	occupationCount
https://tasks.org.ai/Provide_assistive_devices,_supportive_technology,_and_assistance_accessing_facilities,_such_as_restrooms.	tasks.org.ai	Task	Provide_assistive_devices,_supportive_technology,_and_assistance_accessing_facilities,_such_as_restrooms.	Provide assistive devices, supportive technology, and assistance accessing facilities, such as restrooms.	Provide assistive devices, supportive technology, and assistance accessing facilities, such as restrooms.	6780	Provide.assistive.devices	Provide	assistive devices			1	https://onet.org.ai/Task/6780,https://onet.org.ai/Task/6820	2
https://tasks.org.ai/Visit_schools_to_tutor_students_with_sensory_impairments_and_to_consult_with_teachers_regarding_students'_special_needs.	tasks.org.ai	Task	Visit_schools_to_tutor_students_with_sensory_impairments_and_to_consult_with_teachers_regarding_students'_special_needs.	Visit schools to tutor students with sensory impairments and to consult with teachers regarding students' special needs.	Visit schools to tutor students with sensory impairments and to consult with teachers regarding students' special needs.	6782	schools.to.tutor.students.sensory.impairments.teachers.students.special.needs	schools		to	tutor students sensory impairments teachers students special needs	1	https://onet.org.ai/Task/6782,https://onet.org.ai/Task/6821	2
https://tasks.org.ai/Confer_with_parents,_administrators,_testing_specialists,_social_workers,_or_other_professionals_to_develop_individual_educational_plans_(IEPs)_for_students'_educational,_physical,_and_social_development.	tasks.org.ai	Task	Confer_with_parents,_administrators,_testing_specialists,_social_workers,_or_other_professionals_to_develop_individual_educational_plans_(IEPs)_for_students'_educational,_physical,_and_social_development.	Confer with parents, administrators, testing specialists, social workers, or other professionals to develop individual educational plans (IEPs) for students' educational, physical, and social development.	Confer with parents, administrators, testing specialists, social workers, or other professionals to develop individual educational plans (IEPs) for students' educational, physical, and social development.	6788	Confer.with.parents	Confer		with	parents	1	https://onet.org.ai/Task/6788	1
https://tasks.org.ai/Teach_personal_development_skills,_such_as_goal_setting,_independence,_and_self-advocacy.	tasks.org.ai	Task	Teach_personal_development_skills,_such_as_goal_setting,_independence,_and_self-advocacy.	Teach personal development skills, such as goal setting, independence, and self-advocacy.	Teach personal development skills, such as goal setting, independence, and self-advocacy.	6792	Teach.personal.development.skills	Teach	personal development skills			1	https://onet.org.ai/Task/6792	1
https://tasks.org.ai/Modify_the_general_education_curriculum_for_students_with_disabilities,_based_upon_a_variety_of_instructional_techniques_and_technologies.	tasks.org.ai	Task	Modify_the_general_education_curriculum_for_students_with_disabilities,_based_upon_a_variety_of_instructional_techniques_and_technologies.	Modify the general education curriculum for students with disabilities, based upon a variety of instructional techniques and technologies.	Modify the general education curriculum for students with disabilities, based upon a variety of instructional techniques and technologies.	6796	Modify.general.education.curriculum.for.students.disabilities	Modify	general education curriculum	for	students disabilities	1	https://onet.org.ai/Task/6796	1
https://tasks.org.ai/Provide_interpretation_and_transcription_of_regular_classroom_materials_through_Braille_and_sign_language.	tasks.org.ai	Task	Provide_interpretation_and_transcription_of_regular_classroom_materials_through_Braille_and_sign_language.	Provide interpretation and transcription of regular classroom materials through Braille and sign language.	Provide interpretation and transcription of regular classroom materials through Braille and sign language.	6822	Provide.interpretation.and.transcription.of.regular.classroom.materials.Braille.sign.language [Provide.interpretation.of.regular.classroom.materials.Braille.sign.language,Provide.transcription.of.regular.classroom.materials.Braille.sign.language]	Provide	interpretation and transcription	of	regular classroom materials Braille sign language	1	https://onet.org.ai/Task/6822	1
https://tasks.org.ai/Adapt_instructional_techniques_to_the_age_and_skill_levels_of_students.	tasks.org.ai	Task	Adapt_instructional_techniques_to_the_age_and_skill_levels_of_students.	Adapt instructional techniques to the age and skill levels of students.	Adapt instructional techniques to the age and skill levels of students.	17016	Adapt.instructional.techniques.to.age.skill.levels.students	Adapt	instructional techniques	to	age skill levels students	1	https://onet.org.ai/Task/17016	1
https://tasks.org.ai/Instruct_students,_using_adapted_physical_education_techniques,_to_improve_physical_fitness,_gross_motor_skills,_perceptual_motor_skills,_or_sports_and_game_achievement.	tasks.org.ai	Task	Instruct_students,_using_adapted_physical_education_techniques,_to_improve_physical_fitness,_gross_motor_skills,_perceptual_motor_skills,_or_sports_and_game_achievement.	Instruct students, using adapted physical education techniques, to improve physical fitness, gross motor skills, perceptual motor skills, or sports and game achievement.	Instruct students, using adapted physical education techniques, to improve physical fitness, gross motor skills, perceptual motor skills, or sports and game achievement.	17018	students	students				1	https://onet.org.ai/Task/17018	1
https://tasks.org.ai/Provide_individual_or_small_groups_of_students_with_adapted_physical_education_instruction_that_meets_desired_physical_needs_or_goals.	tasks.org.ai	Task	Provide_individual_or_small_groups_of_students_with_adapted_physical_education_instruction_that_meets_desired_physical_needs_or_goals.	Provide individual or small groups of students with adapted physical education instruction that meets desired physical needs or goals.	Provide individual or small groups of students with adapted physical education instruction that meets desired physical needs or goals.	17006	Provide.individual.or.small.groups.of.students.physical.education.instruction.desired.physical.needs.goals [Provide.individual.of.students.physical.education.instruction.desired.physical.needs.goals,Provide.small.groups.of.students.physical.education.instruction.desired.physical.needs.goals]	Provide	individual or small groups	of	students physical education instruction desired physical needs goals	1	https://onet.org.ai/Task/17006	1
https://tasks.org.ai/Provide_students_positive_feedback_to_encourage_them_and_help_them_develop_an_appreciation_for_physical_education.	tasks.org.ai	Task	Provide_students_positive_feedback_to_encourage_them_and_help_them_develop_an_appreciation_for_physical_education.	Provide students positive feedback to encourage them and help them develop an appreciation for physical education.	Provide students positive feedback to encourage them and help them develop an appreciation for physical education.	17005	Provide.students.positive.feedback.to.appreciation.physical.education	Provide	students positive feedback	to	appreciation physical education	1	https://onet.org.ai/Task/17005	1
https://tasks.org.ai/Establish_and_maintain_standards_of_behavior_to_create_safe,_orderly,_and_effective_environments_for_learning.	tasks.org.ai	Task	Establish_and_maintain_standards_of_behavior_to_create_safe,_orderly,_and_effective_environments_for_learning.	Establish and maintain standards of behavior to create safe, orderly, and effective environments for learning.	Establish and maintain standards of behavior to create safe, orderly, and effective environments for learning.	17011	Establish.maintain.standards.of.behavior.to.create.safe,.orderly,.and.effective.environments.for.learning. [Establish.standards.of.behavior.safe,maintain.standards.of.behavior.safe]	Establish	maintain standards of behavior to create safe, orderly, and effective environments for learning.			1	https://onet.org.ai/Task/17011	1
https://tasks.org.ai/Provide_adapted_physical_education_services_to_students_with_intellectual_disabilities,_autism,_traumatic_brain_injury,_orthopedic_impairments,_or_other_disabling_condition.	tasks.org.ai	Task	Provide_adapted_physical_education_services_to_students_with_intellectual_disabilities,_autism,_traumatic_brain_injury,_orthopedic_impairments,_or_other_disabling_condition.	Provide adapted physical education services to students with intellectual disabilities, autism, traumatic brain injury, orthopedic impairments, or other disabling condition.	Provide adapted physical education services to students with intellectual disabilities, autism, traumatic brain injury, orthopedic impairments, or other disabling condition.	17017	Provide.adapted.physical.education.services.to.students.intellectual.disabilities	Provide	adapted physical education services	to	students intellectual disabilities	1	https://onet.org.ai/Task/17017	1
https://tasks.org.ai/Assess_students'_physical_progress_or_needs.	tasks.org.ai	Task	Assess_students'_physical_progress_or_needs.	Assess students' physical progress or needs.	Assess students' physical progress or needs.	17014	Assess.students.physical.progress.or.needs [Assess.students.physical.progress,Assess.needs]	Assess	students physical progress or needs			1	https://onet.org.ai/Task/17014	1
