ns	type	id	name	description	code	taskType
onet.org.ai	Task	Provide_Dermabrasion_Or_Laser_Abrasion_To_Treat_Atrophic_Scars_Elevated_Scars_Or_Other_Skin_Conditions	Provide dermabrasion or laser abrasion to treat atrophic scars, elevated scars, or other skin conditions.	Provide dermabrasion or laser abrasion to treat atrophic scars, elevated scars, or other skin conditions.	17088	Core
onet.org.ai	Task	Conduct_Clinical_Or_Basic_Research	Conduct clinical or basic research.	Conduct clinical or basic research.	17086	Supplemental
onet.org.ai	Task	Evaluate_Patients_To_Determine_Eligibility_For_Cosmetic_Procedures_Such_As_Liposuction_Laser_Resurfacing_Or_Microdermabrasion	Evaluate patients to determine eligibility for cosmetic procedures such as liposuction, laser resurfacing, or microdermabrasion.	Evaluate patients to determine eligibility for cosmetic procedures such as liposuction, laser resurfacing, or microdermabrasion.	17083	Supplemental
onet.org.ai	Task	Select_Request_Perform_Or_Interpret_Diagnostic_Procedures_Such_As_Laboratory_Tests_Electrocardiograms_Emergency_Ultrasounds_And_Radiographs	Select, request, perform, or interpret diagnostic procedures, such as laboratory tests, electrocardiograms, emergency ultrasounds, and radiographs.	Select, request, perform, or interpret diagnostic procedures, such as laboratory tests, electrocardiograms, emergency ultrasounds, and radiographs.	22730	Core
onet.org.ai	Task	Evaluate_Patients_Vital_Signs_Or_Laboratory_Data_To_Determine_Emergency_Intervention_Needs_And_Priority_Of_Treatment	Evaluate patients' vital signs or laboratory data to determine emergency intervention needs and priority of treatment.	Evaluate patients' vital signs or laboratory data to determine emergency intervention needs and priority of treatment.	22723	Core
onet.org.ai	Task	Perform_Emergency_Resuscitations_On_Patients	Perform emergency resuscitations on patients.	Perform emergency resuscitations on patients.	22726	Core
onet.org.ai	Task	Stabilize_Patients_In_Critical_Condition	Stabilize patients in critical condition.	Stabilize patients in critical condition.	22731	Core
onet.org.ai	Task	Perform_Such_Medical_Procedures_As_Emergent_Cricothyrotomy_Endotracheal_Intubation_And_Emergency_Thoracotomy	Perform such medical procedures as emergent cricothyrotomy, endotracheal intubation, and emergency thoracotomy.	Perform such medical procedures as emergent cricothyrotomy, endotracheal intubation, and emergency thoracotomy.	22727	Core
onet.org.ai	Task	Analyze_Records_Examination_Information_Or_Test_Results_To_Diagnose_Medical_Conditions	Analyze records, examination information, or test results to diagnose medical conditions.	Analyze records, examination information, or test results to diagnose medical conditions.	22715	Core
onet.org.ai	Task	Consult_With_Hospitalists_And_Other_Professionals_Such_As_Social_Workers_Regarding_Patients_Hospital_Admission_Continued_Observation_Transition_Of_Care_Or_Discharge	Consult with hospitalists and other professionals, such as social workers, regarding patients' hospital admission, continued observation, transition of care, or discharge.	Consult with hospitalists and other professionals, such as social workers, regarding patients' hospital admission, continued observation, transition of care, or discharge.	22720	Core
onet.org.ai	Task	Conduct_Primary_Patient_Assessments_That_Include_Information_From_Prior_Medical_Care	Conduct primary patient assessments that include information from prior medical care.	Conduct primary patient assessments that include information from prior medical care.	22719	Core
onet.org.ai	Task	Communicate_Likely_Outcomes_Of_Medical_Diseases_Or_Traumatic_Conditions_To_Patients_Or_Their_Representatives	Communicate likely outcomes of medical diseases or traumatic conditions to patients or their representatives.	Communicate likely outcomes of medical diseases or traumatic conditions to patients or their representatives.	22718	Core
onet.org.ai	Task	Monitor_Patients_Conditions_And_Reevaluate_Treatments_As_Necessary	Monitor patients' conditions, and reevaluate treatments, as necessary.	Monitor patients' conditions, and reevaluate treatments, as necessary.	22725	Core
onet.org.ai	Task	Direct_And_Coordinate_Activities_Of_Nurses_Assistants_Specialists_Residents_And_Other_Medical_Staff	Direct and coordinate activities of nurses, assistants, specialists, residents, and other medical staff.	Direct and coordinate activities of nurses, assistants, specialists, residents, and other medical staff.	22721	Core
onet.org.ai	Task	Select_And_Prescribe_Medications_To_Address_Patient_Needs	Select and prescribe medications to address patient needs.	Select and prescribe medications to address patient needs.	22729	Core
onet.org.ai	Task	Collect_And_Record_Patient_Information_Such_As_Medical_History_Or_Examination_Results_In_Electronic_Or_Handwritten_Medical_Records	Collect and record patient information, such as medical history or examination results, in electronic or handwritten medical records.	Collect and record patient information, such as medical history or examination results, in electronic or handwritten medical records.	22717	Core
onet.org.ai	Task	Discuss_Patients_Treatment_Plans_With_Physicians_And_Other_Medical_Professionals	Discuss patients' treatment plans with physicians and other medical professionals.	Discuss patients' treatment plans with physicians and other medical professionals.	22722	Core
onet.org.ai	Task	Identify_Factors_That_May_Affect_Patient_Management_Such_As_Age_Gender_Barriers_To_Communication_And_Underlying_Disease	Identify factors that may affect patient management, such as age, gender, barriers to communication, and underlying disease.	Identify factors that may affect patient management, such as age, gender, barriers to communication, and underlying disease.	22724	Core
onet.org.ai	Task	Refer_Patients_To_Specialists_Or_Other_Practitioners	Refer patients to specialists or other practitioners.	Refer patients to specialists or other practitioners.	22728	Core
onet.org.ai	Task	Prescribe_Or_Administer_Treatment_Therapy_Medication_Vaccination_And_Other_Specialized_Medical_Care_To_Treat_Or_Prevent_Illness_Disease_Or_Injury	Prescribe or administer treatment, therapy, medication, vaccination, and other specialized medical care to treat or prevent illness, disease, or injury.	Prescribe or administer treatment, therapy, medication, vaccination, and other specialized medical care to treat or prevent illness, disease, or injury.	7771	Core
onet.org.ai	Task	Order_Perform_And_Interpret_Tests_And_Analyze_Records_Reports_And_Examination_Information_To_Diagnose_Patients_Condition	Order, perform, and interpret tests and analyze records, reports, and examination information to diagnose patients' condition.	Order, perform, and interpret tests and analyze records, reports, and examination information to diagnose patients' condition.	7772	Core
onet.org.ai	Task	Collect_Record_And_Maintain_Patient_Information_Such_As_Medical_History_Reports_Or_Examination_Results	Collect, record, and maintain patient information, such as medical history, reports, or examination results.	Collect, record, and maintain patient information, such as medical history, reports, or examination results.	7774	Core
onet.org.ai	Task	Advise_Patients_And_Community_Members_Concerning_Diet_Activity_Hygiene_And_Disease_Prevention	Advise patients and community members concerning diet, activity, hygiene, and disease prevention.	Advise patients and community members concerning diet, activity, hygiene, and disease prevention.	7776	Core
onet.org.ai	Task	Direct_And_Coordinate_Activities_Of_Nurses_Students_Assistants_Specialists_Therapists_And_Other_Medical_Staff	Direct and coordinate activities of nurses, students, assistants, specialists, therapists, and other medical staff.	Direct and coordinate activities of nurses, students, assistants, specialists, therapists, and other medical staff.	7778	Core
onet.org.ai	Task	Refer_Patients_To_Medical_Specialists_Or_Other_Practitioners_When_Necessary	Refer patients to medical specialists or other practitioners when necessary.	Refer patients to medical specialists or other practitioners when necessary.	7777	Core
onet.org.ai	Task	Coordinate_Work_With_Nurses_Social_Workers_Rehabilitation_Therapists_Pharmacists_Psychologists_And_Other_Health_Care_Providers	Coordinate work with nurses, social workers, rehabilitation therapists, pharmacists, psychologists, and other health care providers.	Coordinate work with nurses, social workers, rehabilitation therapists, pharmacists, psychologists, and other health care providers.	7779	Core
onet.org.ai	Task	Plan_Implement_Or_Administer_Health_Programs_Or_Standards_In_Hospitals_Businesses_Or_Communities_For_Prevention_Or_Treatment_Of_Injury_Or_Illness	Plan, implement, or administer health programs or standards in hospitals, businesses, or communities for prevention or treatment of injury or illness.	Plan, implement, or administer health programs or standards in hospitals, businesses, or communities for prevention or treatment of injury or illness.	7782	Core
onet.org.ai	Task	Train_Residents_Medical_Students_And_Other_Health_Care_Professionals	Train residents, medical students, and other health care professionals.	Train residents, medical students, and other health care professionals.	20120	Core
onet.org.ai	Task	Prepare_Government_Or_Organizational_Reports_Which_Include_Birth_Death_And_Disease_Statistics_Workforce_Evaluations_Or_Medical_Status_Of_Individuals	Prepare government or organizational reports which include birth, death, and disease statistics, workforce evaluations, or medical status of individuals.	Prepare government or organizational reports which include birth, death, and disease statistics, workforce evaluations, or medical status of individuals.	20121	Supplemental
onet.org.ai	Task	Analyze_Records_Reports_Test_Results_Or_Examination_Information_To_Diagnose_Medical_Condition_Of_Patient	Analyze records, reports, test results, or examination information to diagnose medical condition of patient.	Analyze records, reports, test results, or examination information to diagnose medical condition of patient.	7786	Core
onet.org.ai	Task	Treat_Internal_Disorders_Such_As_Hypertension_Heart_Disease_Diabetes_Or_Problems_Of_The_Lung_Brain_Kidney_Or_Gastrointestinal_Tract	Treat internal disorders, such as hypertension, heart disease, diabetes, or problems of the lung, brain, kidney, or gastrointestinal tract.	Treat internal disorders, such as hypertension, heart disease, diabetes, or problems of the lung, brain, kidney, or gastrointestinal tract.	7785	Core
onet.org.ai	Task	Prescribe_Or_Administer_Medication_Therapy_And_Other_Specialized_Medical_Care_To_Treat_Or_Prevent_Illness_Disease_Or_Injury	Prescribe or administer medication, therapy, and other specialized medical care to treat or prevent illness, disease, or injury.	Prescribe or administer medication, therapy, and other specialized medical care to treat or prevent illness, disease, or injury.	7787	Core
onet.org.ai	Task	Manage_And_Treat_Common_Health_Problems_Such_As_Infections_Influenza_Or_Pneumonia_As_Well_As_Serious_Chronic_And_Complex_Illnesses_In_Adolescents_Adults_And_The_Elderly	Manage and treat common health problems, such as infections, influenza or pneumonia, as well as serious, chronic, and complex illnesses, in adolescents, adults, and the elderly.	Manage and treat common health problems, such as infections, influenza or pneumonia, as well as serious, chronic, and complex illnesses, in adolescents, adults, and the elderly.	7789	Core
