$id	$type	$context	name	description	code	hierarchyID
https://apqc.org.ai/Process/10445	https://apqc.org.ai/Process	https://apqc.org.ai	Align staffing plan to work force plan and business unit strategies/resource needs	Creating a correspondence between the plan for hiring new employees and the desired employee requirements. Staff an adequate amount of people with the appropriate skills to effectively accomplish its legislative, regulatory, service, and production requirements.	10445	7.2.1.1
https://apqc.org.ai/Process/10447	https://apqc.org.ai/Process	https://apqc.org.ai	Develop and maintain job descriptions	Creating descriptions for job requisitions. Define the normal components of a job description, such as the overall position description with general areas of responsibility listed, essential functions of the job described with a couple of examples of each, required knowledge, skills, abilities, required education and experience, a description of the physical demands, and a description of the work environment.	10447	7.2.1.2
https://apqc.org.ai/Process/10446	https://apqc.org.ai/Process	https://apqc.org.ai	Open job requisitions	Developing specific job requisitions, and ensuring their accessibility. Create and open a job requisition to fill the vacant positions within the organization. Clearly describe the job title, department, fill date, and the requisite skills and qualifications for the job.	10446	7.2.1.3
https://apqc.org.ai/Process/10448	https://apqc.org.ai/Process	https://apqc.org.ai	Post job requisitions	Posting and advertising job descriptions. Display open job descriptions internally and externally. Use public portals, online portals, and websites to upload these requisitions in order for applications to be received.	10448	7.2.1.4
https://apqc.org.ai/Process/10450	https://apqc.org.ai/Process	https://apqc.org.ai	Modify job requisitions	Making the necessary alterations to job requisitions. Revamp or revise the job requisitions in case a position is filled or is not vacant anymore, as well as in case of any new openings. (It involves Manage the internal/external job posting websites [10449] to make the necessary changes.)	10450	7.2.1.5
https://apqc.org.ai/Process/10451	https://apqc.org.ai/Process	https://apqc.org.ai	Notify hiring manager	Informing and communicating with the hiring manager. Notify the manager responsible for the hiring process in cases of any new position openings or changes.	10451	7.2.1.6
https://apqc.org.ai/Process/10452	https://apqc.org.ai/Process	https://apqc.org.ai	Manage requisition dates	Determining and managing the dates for the employee requisition process. 	10452	7.2.1.7
https://apqc.org.ai/Process/10440	https://apqc.org.ai/Process	https://apqc.org.ai	Recruit/Source candidates	Recruiting new candidates for deployment across various functional areas inside the organization. Select methods for sourcing new employees. Manage relationships with third-party agencies. Stage recruitment fairs and drives. Manage employee referral programs.	10440	7.2.2
https://apqc.org.ai/Process/10453	https://apqc.org.ai/Process	https://apqc.org.ai	Determine recruitment methods and channels	Defining the methods and channels for recruitments in order to maximize the amount of candidate availability. Use channels such as headhunting, job postings, job portals, networking websites, and media advertising. Choose from the various methods of recruitment such as internal/external third-party sourcing.	10453	7.2.2.1
https://apqc.org.ai/Process/10454	https://apqc.org.ai/Process	https://apqc.org.ai	Perform recruiting activities/events	Organizing and executing recruiting activities and events. Activities and events include on-campus hiring, refresher courses, information sessions, career fairs, etc. to increase the coverage of the sourcing in order to ensure that the most deserving and appropriate candidates are hired.	10454	7.2.2.2
https://apqc.org.ai/Process/10455	https://apqc.org.ai/Process	https://apqc.org.ai	Manage recruitment vendors	Establishing and maintaining relationships with recruitment vendors (suppliers). Create and maintain relationships with third-party agencies such as staffing and firms to expand. Use these relationships to implement the sourcing process effectively.	10455	7.2.2.3
https://apqc.org.ai/Process/17047	https://apqc.org.ai/Process	https://apqc.org.ai	Manage employee referral programs	Creating and managing a recruiting strategy where current employees are rewarded for referring qualified candidates for employment. 	17047	7.2.2.4
https://apqc.org.ai/Process/17048	https://apqc.org.ai/Process	https://apqc.org.ai	Manage recruitment channels	Establishing and maintaining channels for recruiting. Extract the best out of every recruitment channel. Manage all the processes related to all the sourcing channels.	17048	7.2.2.5
https://apqc.org.ai/Process/20123	https://apqc.org.ai/Process	https://apqc.org.ai	Screen and select candidates	Evaluating and selecting potential employees through interviews, tests, etc.	20123	7.2.3
https://apqc.org.ai/Process/10456	https://apqc.org.ai/Process	https://apqc.org.ai	Identify and deploy candidate selection tools	Identifying and implementing tools for the selection of candidates. Recognize candidate selection tools such as screening, telephone interviews, hiring manager interviews, drug testing, and skills assessment. Effectively deploy these tools to check if the candidates fit in the workplace or not, as well as to ensure workplace safety.	10456	7.2.3.1
https://apqc.org.ai/Process/10457	https://apqc.org.ai/Process	https://apqc.org.ai	Interview candidates	Assessing the candidates by their performance in the interviews. Conduct HR interview, technical interview, hiring manager interview, etc. Understand the mindset of the candidate, and comprehend his/her personal and professional lives.	10457	7.2.3.2
https://apqc.org.ai/Process/10458	https://apqc.org.ai/Process	https://apqc.org.ai	Test candidates	Examining the candidates through tests. Prepare tools such as aptitude, technical, and grammar tests. Test the skills of the candidate through a written, oral, or computerized test.	10458	7.2.3.3
https://apqc.org.ai/Process/10459	https://apqc.org.ai/Process	https://apqc.org.ai	Select and reject candidates	Approving the deserving candidates, and rejecting the others. Examining the performance of candidates. Ensure candidates would fit well with the organization. (Assess performance from Interview candidates [10457] and Test candidates [10458].)	10459	7.2.3.4
https://apqc.org.ai/Process/10443	https://apqc.org.ai/Process	https://apqc.org.ai	Manage new hire/re-hire	Creating and making job offers to the selected candidates. Fairly negotiate the job offers. Agree on terms with the candidate to complete the hiring process.	10443	7.2.4
https://apqc.org.ai/Process/10463	https://apqc.org.ai/Process	https://apqc.org.ai	Draw up and make offer	Compiling job-related information for the selected candidates in order to make up a job. Include information about the job description, reporting relationship, salary, bonus potential, benefits, and vacation allotment.	10463	7.2.4.1
https://apqc.org.ai/Process/10464	https://apqc.org.ai/Process	https://apqc.org.ai	Negotiate offer	Negotiating an offer with selected candidates. Discuss the job offer with the candidate to ensure a mutual understanding. 	10464	7.2.4.2
https://apqc.org.ai/Process/10465	https://apqc.org.ai/Process	https://apqc.org.ai	Hire candidate	Wrapping up the process for hiring candidates. Agree to all hiring terms and conditions. Have the candidate accept and sign the job offer. 	10465	7.2.4.3
